Sector,Year,Salary
Education,2017,118938.56
Education,2017,107152.5
Energy,2017,115724.7
Energy,2017,126163.6
Energy,2017,107970.2
Energy,2017,118938.56
Energy,2017,121708.34
Energy,2017,129119.38
Energy,2017,107152.5
Energy,2017,130558.74
Energy,2017,126074.78
Energy,2017,116499.64
Energy,2017,192640.24
Energy,2017,137066.49
Energy,2017,109993.78
Energy,2017,118306.29
Energy,2017,147572.62
Energy,2017,108254.64
Energy,2017,164060.78
Energy,2017,133317.86
Energy,2017,107152.5
Energy,2017,108254.64
Energy,2017,165726.63
Energy,2017,118316.46
Energy,2017,133317.86
Energy,2017,160981.34
Energy,2017,133317.86
Energy,2017,107152.5
Energy,2017,108254.64
Energy,2017,211043.8
Energy,2017,133317.86
Energy,2017,133317.86
Energy,2017,164060.78
Energy,2017,114042.81
Energy,2017,110473.26
Energy,2017,108254.64
Energy,2017,119373.02
Energy,2017,164060.78
Energy,2017,130214.76
Energy,2017,127407.02
Energy,2017,110707.74
Energy,2017,115724.44
Energy,2017,107152.5
Energy,2017,107943.78
Energy,2017,149456.08
Energy,2017,133317.86
Energy,2017,108965.85
Energy,2017,118938.56
Energy,2017,133317.86
Energy,2017,107152.5
Energy,2017,133317.86
Energy,2017,107152.5
Energy,2017,187028.66
Energy,2017,108254.64
Energy,2017,107152.5
Energy,2017,118956.85
Energy,2017,107256.64
Energy,2017,157091.22
Energy,2017,107152.5
Energy,2017,192640.24
Energy,2017,145439.84
Energy,2017,107152.5
Energy,2017,107152.5
Energy,2017,108254.64
Energy,2017,165676.15
Energy,2017,118938.56
Energy,2017,107152.5
Energy,2017,133317.86
Energy,2017,108254.64
Energy,2017,131513.72
Energy,2017,164060.78
Energy,2017,114622.04
Energy,2017,107152.5
Energy,2017,160609.8
Energy,2017,127379.8
Energy,2017,112139.56
Energy,2017,107152.5
Energy,2017,183747.98
Energy,2017,107152.5
Energy,2017,118938.56
Energy,2017,115724.7
Energy,2017,131614.6
Energy,2017,118938.56
Energy,2017,107152.5
Energy,2017,161379.4
Energy,2017,134425.43
Energy,2017,130249.08
Energy,2017,107152.5
Energy,2017,118938.56
Energy,2017,115792.56
Energy,2017,133317.86
Energy,2017,137039.26
Energy,2017,118938.56
Energy,2017,131229.54
Energy,2017,140086.25
Energy,2017,121098.81
Energy,2017,133317.86
Energy,2017,139881.2
Energy,2017,123696.04
Energy,2017,139490.94
Energy,2017,107152.5
Energy,2017,115724.7
Energy,2017,133317.86
Energy,2017,130249.08
Energy,2017,107152.5
Energy,2017,192640.24
Energy,2017,109520.37
Energy,2017,107152.5
Energy,2017,133317.86
Energy,2017,107152.5
Energy,2017,300171.3
Energy,2017,111570.89
Energy,2017,163694.18
Energy,2017,121564.36
Energy,2017,127407.02
Energy,2017,133317.86
Energy,2017,115724.44
Energy,2017,150931.3
Energy,2017,123946.57
Energy,2017,131229.54
Energy,2017,107152.5
Energy,2017,129857
Environment and Parks,2017,118938.56
Environment and Parks,2017,115724.7
Environment and Parks,2017,121596.54
Environment and Parks,2017,107148.86
Environment and Parks,2017,108254.64
Environment and Parks,2017,108254.64
Environment and Parks,2017,125899.17
Environment and Parks,2017,130176
Environment and Parks,2017,133317.86
Environment and Parks,2017,119838.68
Environment and Parks,2017,108254.64
Environment and Parks,2017,109894.46
Environment and Parks,2017,118938.56
Environment and Parks,2017,130384.28
Environment and Parks,2017,115530.22
Environment and Parks,2017,164060.78
Environment and Parks,2017,109762.27
Environment and Parks,2017,118938.56
Environment and Parks,2017,115724.7
Environment and Parks,2017,125045.7
Environment and Parks,2017,118938.56
Environment and Parks,2017,162070.74
Environment and Parks,2017,125575.32
Environment and Parks,2017,160481.62
Environment and Parks,2017,112335.12
Environment and Parks,2017,157334.32
Environment and Parks,2017,107152.5
Environment and Parks,2017,119196.22
Environment and Parks,2017,118938.56
Environment and Parks,2017,133317.86
Environment and Parks,2017,133317.86
Environment and Parks,2017,111556.9
Environment and Parks,2017,196961.18
Environment and Parks,2017,107152.5
Environment and Parks,2017,133317.86
Environment and Parks,2017,126078.16
Environment and Parks,2017,120841.55
Environment and Parks,2017,113385.74
Environment and Parks,2017,111912.32
Environment and Parks,2017,150457.32
Environment and Parks,2017,108254.64
Environment and Parks,2017,114423.18
Environment and Parks,2017,133317.86
Environment and Parks,2017,133317.86
Environment and Parks,2017,122199.48
Environment and Parks,2017,119838.68
Environment and Parks,2017,164060.78
Environment and Parks,2017,108254.64
Environment and Parks,2017,107152.5
Environment and Parks,2017,129720.2
Environment and Parks,2017,113587.33
Environment and Parks,2017,116820.64
Environment and Parks,2017,115724.7
Environment and Parks,2017,109686.93
Environment and Parks,2017,108254.64
Environment and Parks,2017,133317.86
Environment and Parks,2017,118938.56
Environment and Parks,2017,108254.64
Environment and Parks,2017,121596.54
Environment and Parks,2017,118938.56
Environment and Parks,2017,108254.64
Environment and Parks,2017,109286.32
Environment and Parks,2017,107152.5
Environment and Parks,2017,107152.5
Environment and Parks,2017,122186.83
Environment and Parks,2017,167215.78
Environment and Parks,2017,119840.71
Environment and Parks,2017,107152.5
Environment and Parks,2017,285877.28
Environment and Parks,2017,133317.86
Environment and Parks,2017,119838.68
Environment and Parks,2017,118938.56
Environment and Parks,2017,120175.9
Environment and Parks,2017,108254.64
Environment and Parks,2017,164060.78
Environment and Parks,2017,119540.46
Environment and Parks,2017,108249.96
Environment and Parks,2017,198993.86
Environment and Parks,2017,121596.54
Environment and Parks,2017,123238.59
Environment and Parks,2017,107152.5
Environment and Parks,2017,285877.28
Environment and Parks,2017,115314.94
Environment and Parks,2017,164060.78
Environment and Parks,2017,115559.86
Environment and Parks,2017,118938.56
Environment and Parks,2017,126269
Environment and Parks,2017,118938.56
Environment and Parks,2017,135902.18
Environment and Parks,2017,133317.86
Environment and Parks,2017,107152.5
Environment and Parks,2017,160917.38
Environment and Parks,2017,134972.26
Environment and Parks,2017,117310.02
Environment and Parks,2017,163380.88
Environment and Parks,2017,182106.34
Environment and Parks,2017,118938.56
Environment and Parks,2017,110172.07
Environment and Parks,2017,118938.56
Environment and Parks,2017,131427.14
Environment and Parks,2017,128453.52
Environment and Parks,2017,116321.4
Environment and Parks,2017,131854.84
Environment and Parks,2017,176680.79
Environment and Parks,2017,132305.68
Environment and Parks,2017,116871.84
Environment and Parks,2017,161988.32
Environment and Parks,2017,108254.64
Environment and Parks,2017,132046.98
Environment and Parks,2017,134587.32
Environment and Parks,2017,115724.7
Environment and Parks,2017,111438.62
Environment and Parks,2017,135122.77
Environment and Parks,2017,133317.86
Environment and Parks,2017,107152.5
Environment and Parks,2017,121596.54
Environment and Parks,2017,119838.68
Environment and Parks,2017,194904.06
Environment and Parks,2017,112493.64
Environment and Parks,2017,108499.09
Environment and Parks,2017,125000.2
Environment and Parks,2017,108254.64
Environment and Parks,2017,115724.7
Environment and Parks,2017,108254.64
Environment and Parks,2017,118938.56
Environment and Parks,2017,108254.64
Environment and Parks,2017,118938.56
Environment and Parks,2017,112419.59
Environment and Parks,2017,110462.66
Environment and Parks,2017,108254.64
Environment and Parks,2017,121017
Environment and Parks,2017,119838.68
Environment and Parks,2017,107335.28
Environment and Parks,2017,121368.52
Environment and Parks,2017,124832.4
Environment and Parks,2017,113276.54
Environment and Parks,2017,107970.46
Environment and Parks,2017,133317.86
Environment and Parks,2017,107152.5
Environment and Parks,2017,118938.56
Environment and Parks,2017,117867.88
Environment and Parks,2017,133317.86
Environment and Parks,2017,157315.08
Environment and Parks,2017,133317.86
Environment and Parks,2017,119838.68
Environment and Parks,2017,108254.64
Environment and Parks,2017,108307.68
Environment and Parks,2017,145395.12
Environment and Parks,2017,107152.5
Environment and Parks,2017,109025.54
Environment and Parks,2017,107152.5
Environment and Parks,2017,118938.56
Environment and Parks,2017,107152.5
Environment and Parks,2017,108254.64
Environment and Parks,2017,108652.7
Environment and Parks,2017,120138.73
Environment and Parks,2017,136426.68
Environment and Parks,2017,133317.86
Environment and Parks,2017,107152.5
Environment and Parks,2017,133317.86
Environment and Parks,2017,118938.56
Environment and Parks,2017,107152.5
Environment and Parks,2017,113318.66
Environment and Parks,2017,152603.17
Environment and Parks,2017,121408.79
Environment and Parks,2017,107152.5
Environment and Parks,2017,121368.26
Environment and Parks,2017,164060.78
Environment and Parks,2017,142892.1
Environment and Parks,2017,114451.74
Environment and Parks,2017,118938.56
Environment and Parks,2017,144444.56
Environment and Parks,2017,108433.5
Environment and Parks,2017,133317.86
Environment and Parks,2017,116360.94
Environment and Parks,2017,108254.64
Environment and Parks,2017,133317.86
Environment and Parks,2017,119838.68
Environment and Parks,2017,108254.64
Environment and Parks,2017,133317.86
Environment and Parks,2017,119838.68
Environment and Parks,2017,133317.86
Environment and Parks,2017,121768.65
Environment and Parks,2017,200404.88
Environment and Parks,2017,108254.64
Environment and Parks,2017,113317.76
Environment and Parks,2017,121430.89
Environment and Parks,2017,107152.5
Environment and Parks,2017,132856.38
Environment and Parks,2017,144599.26
Environment and Parks,2017,133317.86
Environment and Parks,2017,116303.2
Environment and Parks,2017,128270.24
Environment and Parks,2017,118938.56
Environment and Parks,2017,118938.56
Environment and Parks,2017,118938.56
Environment and Parks,2017,115724.7
Environment and Parks,2017,124501.15
Environment and Parks,2017,111438.62
Environment and Parks,2017,107152.5
Environment and Parks,2017,133317.86
Environment and Parks,2017,121286.62
Environment and Parks,2017,128091.34
Environment and Parks,2017,116820.64
Environment and Parks,2017,107152.5
Environment and Parks,2017,128822.46
Environment and Parks,2017,164060.78
Environment and Parks,2017,108914.26
Environment and Parks,2017,114405.9
Environment and Parks,2017,108254.64
Environment and Parks,2017,118938.56
Environment and Parks,2017,164060.78
Environment and Parks,2017,118938.56
Environment and Parks,2017,119237.69
Environment and Parks,2017,120933.04
Environment and Parks,2017,115724.7
Environment and Parks,2017,108254.38
Environment and Parks,2017,133317.86
Environment and Parks,2017,133317.86
Environment and Parks,2017,110724.58
Environment and Parks,2017,108254.64
